card_id,product_id,name,set_id,set_name,number,rarity,pairing,premium_price,base_price,ratio,gap_usd,flags
pl2-52,90060,Tropius,pl2,Rising Rivals,52,Uncommon,Reverse Holofoil / Normal,2.3,0.37,6.216216216216216,1.9299999999999997,penny
pl2-85,90082,Turtwig GL,pl2,Rising Rivals,85,Common,Reverse Holofoil / Normal,87.0,1.34,64.92537313432835,85.66,
pl2-97,90156,Underground Expedition,pl2,Rising Rivals,97,Uncommon,Reverse Holofoil / Normal,1.7,0.37,4.594594594594595,1.33,penny
pl2-102,90248,Upper Energy,pl2,Rising Rivals,102,Uncommon,Reverse Holofoil / Normal,1.19,0.46,2.5869565217391304,0.73,penny
pl2-34,90285,Vaporeon,pl2,Rising Rivals,34,Rare,Reverse Holofoil / Normal,20.79,13.39,1.5526512322628827,7.399999999999999,
pl2-35,90331,Vespiquen E4,pl2,Rising Rivals,35,Rare,Reverse Holofoil / Normal,6.78,1.1,6.163636363636363,5.68,
pl2-53,90338,Vibrava,pl2,Rising Rivals,53,Uncommon,Reverse Holofoil / Normal,1.39,0.36,3.861111111111111,1.0299999999999998,penny
pl2-98,90406,Volkner's Philosophy,pl2,Rising Rivals,98,Uncommon,Reverse Holofoil / Normal,1.45,0.43,3.3720930232558137,1.02,penny
pl2-36,90468,Walrein,pl2,Rising Rivals,36,Rare,Reverse Holofoil / Normal,10.75,2.0,5.375,8.75,
pl2-86,90545,Weedle,pl2,Rising Rivals,86,Common,Reverse Holofoil / Normal,1.25,0.3,4.166666666666667,0.95,penny
pl2-87,90563,Weezing,pl2,Rising Rivals,87,Common,Reverse Holofoil / Normal,5.0,0.33,15.15151515151515,4.67,penny
pl2-54,90578,Whiscash E4,pl2,Rising Rivals,54,Uncommon,Reverse Holofoil / Normal,1.78,0.52,3.423076923076923,1.26,penny
pl2-37,90696,Yanmega E4,pl2,Rising Rivals,37,Rare,Reverse Holofoil / Normal,2.32,2.74,0.8467153284671531,-0.4200000000000004,
dp2-19,83440,Abomasnow,dp2,Mysterious Treasures,19,Rare,Reverse Holofoil / Normal,3.51,0.77,4.558441558441558,2.7399999999999998,penny
dp2-69,83448,Abra,dp2,Mysterious Treasures,69,Common,Reverse Holofoil / Normal,16.4,2.23,7.354260089686098,14.169999999999998,
dp2-70,83489,Aipom,dp2,Mysterious Treasures,70,Common,Reverse Holofoil / Normal,2.11,0.31,6.806451612903225,1.7999999999999998,penny
dp2-20,83617,Ariados,dp2,Mysterious Treasures,20,Rare,Reverse Holofoil / Normal,2.39,0.54,4.425925925925926,1.85,penny
dp2-116,83625,Armor Fossil,dp2,Mysterious Treasures,116,Common,Reverse Holofoil / Normal,0.93,0.26,3.576923076923077,0.67,penny
dp2-71,83636,Aron,dp2,Mysterious Treasures,71,Common,Reverse Holofoil / Normal,5.52,8.39,0.6579261025029797,-2.870000000000001,
dp2-72,83729,Barboach,dp2,Mysterious Treasures,72,Common,Reverse Holofoil / Normal,1.31,0.27,4.851851851851852,1.04,penny
dp2-41,83747,Bayleef,dp2,Mysterious Treasures,41,Uncommon,Reverse Holofoil / Normal,3.66,1.0,3.66,2.66,
dp2-109,83761,Bebe's Search,dp2,Mysterious Treasures,109,Uncommon,Reverse Holofoil / Normal,5.99,0.39,15.35897435897436,5.6000000000000005,penny
dp2-73,83825,Bidoof,dp2,Mysterious Treasures,73,Common,Reverse Holofoil / Normal,9.99,0.66,15.136363636363637,9.33,penny
dp2-74,84001,Bronzor,dp2,Mysterious Treasures,74,Common,Reverse Holofoil / Normal,0.92,0.17,5.411764705882352,0.75,penny
dp2-75,84016,Buizel,dp2,Mysterious Treasures,75,Common,Reverse Holofoil / Normal,6.88,0.4,17.2,6.4799999999999995,penny
dp2-76,84175,Chansey,dp2,Mysterious Treasures,76,Common,Reverse Holofoil / Normal,8.6,1.45,5.931034482758621,7.1499999999999995,
dp2-77,84278,Chikorita,dp2,Mysterious Treasures,77,Common,Reverse Holofoil / Normal,7.69,1.07,7.186915887850467,6.62,
dp2-22,84295,Chimecho,dp2,Mysterious Treasures,22,Rare,Reverse Holofoil / Normal,3.8,0.96,3.9583333333333335,2.84,penny
dp2-42,84313,Chingling,dp2,Mysterious Treasures,42,Uncommon,Reverse Holofoil / Normal,13.19,7.11,1.8551336146272854,6.079999999999999,
dp2-43,84458,Cranidos,dp2,Mysterious Treasures,43,Uncommon,Reverse Holofoil / Normal,9.69,0.34,28.499999999999996,9.35,penny
dp2-78,84473,Croagunk,dp2,Mysterious Treasures,78,Common,Reverse Holofoil / Normal,1.45,0.26,5.576923076923077,1.19,penny
dp2-23,84487,Crobat,dp2,Mysterious Treasures,23,Rare,Reverse Holofoil / Normal,11.86,6.0,1.9766666666666666,5.859999999999999,
dp2-44,84499,Croconaw,dp2,Mysterious Treasures,44,Uncommon,Reverse Holofoil / Normal,8.47,2.19,3.8675799086757996,6.280000000000001,
dp2-79,84551,Cyndaquil,dp2,Mysterious Treasures,79,Common,Reverse Holofoil / Normal,7.34,3.73,1.967828418230563,3.61,
dp2-119,84689,Darkness Energy,dp2,Mysterious Treasures,119,Uncommon,Reverse Holofoil / Normal,2.14,0.78,2.7435897435897436,1.36,penny
dp2-45,84790,Dewgong,dp2,Mysterious Treasures,45,Uncommon,Reverse Holofoil / Normal,3.04,0.44,6.909090909090909,2.6,penny
dp2-46,84852,Dodrio,dp2,Mysterious Treasures,46,Uncommon,Reverse Holofoil / Normal,1.38,0.34,4.0588235294117645,1.0399999999999998,penny
dp2-80,84863,Doduo,dp2,Mysterious Treasures,80,Common,Reverse Holofoil / Normal,0.97,0.32,3.03125,0.6499999999999999,penny
dp2-47,85010,Dunsparce,dp2,Mysterious Treasures,47,Uncommon,Reverse Holofoil / Normal,2.78,0.49,5.673469387755102,2.29,penny
dp2-110,85033,Dusk Ball,dp2,Mysterious Treasures,110,Uncommon,Reverse Holofoil / Normal,5.2,0.4,13.0,4.8,penny
dp2-81,85139,Electrike,dp2,Mysterious Treasures,81,Common,Reverse Holofoil / Normal,1.56,0.23,6.782608695652174,1.33,penny
dp2-82,85347,Exeggcute,dp2,Mysterious Treasures,82,Common,Reverse Holofoil / Normal,2.26,0.31,7.290322580645161,1.9499999999999997,penny
dp2-24,85360,Exeggutor,dp2,Mysterious Treasures,24,Rare,Reverse Holofoil / Normal,5.13,1.26,4.071428571428571,3.87,
dp2-83,85449,Finneon,dp2,Mysterious Treasures,83,Common,Reverse Holofoil / Normal,0.99,0.33,3.0,0.6599999999999999,penny
dp2-111,85556,Fossil Excavator,dp2,Mysterious Treasures,111,Uncommon,Reverse Holofoil / Normal,4.17,0.71,5.873239436619719,3.46,penny
dp2-48,85597,Gabite,dp2,Mysterious Treasures,48,Uncommon,Reverse Holofoil / Normal,3.19,0.61,5.229508196721311,2.58,penny
dp2-84,85690,Geodude,dp2,Mysterious Treasures,84,Common,Reverse Holofoil / Normal,5.47,0.3,18.233333333333334,5.17,penny
dp2-85,85698,Gible,dp2,Mysterious Treasures,85,Common,Reverse Holofoil / Normal,8.67,0.35,24.771428571428572,8.32,penny
dp2-49,85731,Girafarig,dp2,Mysterious Treasures,49,Uncommon,Reverse Holofoil / Normal,2.48,0.59,4.203389830508475,1.8900000000000001,penny
dp2-25,85755,Glalie,dp2,Mysterious Treasures,25,Rare,Reverse Holofoil / Normal,2.13,1.01,2.108910891089109,1.1199999999999999,
dp2-50,85796,Golbat,dp2,Mysterious Treasures,50,Uncommon,Reverse Holofoil / Normal,2.32,0.46,5.0434782608695645,1.8599999999999999,penny
dp2-51,85892,Graveler,dp2,Mysterious Treasures,51,Uncommon,Reverse Holofoil / Normal,2.65,0.35,7.571428571428572,2.3,penny
dp2-26,85993,Gyarados,dp2,Mysterious Treasures,26,Rare,Reverse Holofoil / Normal,41.98,12.94,3.2442040185471406,29.04,
dp2-52,86006,Happiny,dp2,Mysterious Treasures,52,Uncommon,Reverse Holofoil / Normal,24.98,8.92,2.8004484304932737,16.060000000000002,
dp2-86,86527,Kricketot,dp2,Mysterious Treasures,86,Common,Reverse Holofoil / Normal,2.5,0.29,8.620689655172415,2.21,penny
dp2-27,86532,Kricketune,dp2,Mysterious Treasures,27,Rare,Reverse Holofoil / Normal,2.25,0.59,3.8135593220338984,1.6600000000000001,penny
dp2-53,86580,Lairon,dp2,Mysterious Treasures,53,Uncommon,Reverse Holofoil / Normal,4.68,0.72,6.5,3.96,penny
dp2-112,86586,Lake Boundary,dp2,Mysterious Treasures,112,Uncommon,Reverse Holofoil / Normal,5.25,0.48,10.9375,4.77,penny
dp2-87,86642,Larvitar,dp2,Mysterious Treasures,87,Common,Reverse Holofoil / Normal,6.88,0.55,12.509090909090908,6.33,penny
dp2-88,87005,Magby,dp2,Mysterious Treasures,88,Common,Reverse Holofoil / Normal,5.6,0.49,11.428571428571429,5.109999999999999,penny
dp2-89,87029,Magikarp,dp2,Mysterious Treasures,89,Common,Reverse Holofoil / Normal,25.82,1.51,17.09933774834437,24.31,
dp2-54,87047,Magmar,dp2,Mysterious Treasures,54,Uncommon,Reverse Holofoil / Normal,4.16,0.54,7.703703703703703,3.62,penny
dp2-28,87160,Manectric,dp2,Mysterious Treasures,28,Rare,Reverse Holofoil / Normal,2.55,1.7,1.5,0.8499999999999999,
dp2-29,87183,Mantine,dp2,Mysterious Treasures,29,Rare,Reverse Holofoil / Normal,13.99,1.66,8.427710843373495,12.33,
dp2-55,87248,Masquerain,dp2,Mysterious Treasures,55,Uncommon,Reverse Holofoil / Normal,2.49,0.35,7.114285714285716,2.14,penny
dp2-120,87362,Metal Energy,dp2,Mysterious Treasures,120,Uncommon,Reverse Holofoil / Normal,2.35,0.8,2.9375,1.55,penny
dp2-30,87592,Mr. Mime,dp2,Mysterious Treasures,30,Rare,Reverse Holofoil / Normal,7.1,2.34,3.034188034188034,4.76,
dp2-118,87634,Multi Energy,dp2,Mysterious Treasures,118,Rare,Reverse Holofoil / Normal,4.41,1.99,2.2160804020100504,2.42,
dp2-90,87652,Murkrow,dp2,Mysterious Treasures,90,Common,Reverse Holofoil / Normal,2.7,0.61,4.426229508196721,2.0900000000000003,penny
dp2-31,87708,Nidoqueen,dp2,Mysterious Treasures,31,Rare,Reverse Holofoil / Normal,8.22,1.55,5.303225806451613,6.670000000000001,
dp2-91,87718,Nidoran ♀,dp2,Mysterious Treasures,91,Common,Reverse Holofoil / Normal,1.82,0.27,6.7407407407407405,1.55,penny
dp2-56,87736,Nidorina,dp2,Mysterious Treasures,56,Uncommon,Reverse Holofoil / Normal,3.57,0.4,8.924999999999999,3.17,penny
dp2-113,87750,Night Maintenance,dp2,Mysterious Treasures,113,Uncommon,Reverse Holofoil / Normal,3.34,0.75,4.453333333333333,2.59,penny
dp2-32,87772,Ninetales,dp2,Mysterious Treasures,32,Rare,Reverse Holofoil / Normal,42.95,9.14,4.699124726477024,33.81,
dp2-57,87832,Octillery,dp2,Mysterious Treasures,57,Uncommon,Reverse Holofoil / Normal,3.95,0.39,10.128205128205128,3.56,penny
dp2-92,87951,Paras,dp2,Mysterious Treasures,92,Common,Reverse Holofoil / Normal,1.92,0.32,6.0,1.5999999999999999,penny
dp2-58,87958,Parasect,dp2,Mysterious Treasures,58,Uncommon,Reverse Holofoil / Normal,1.28,0.4,3.1999999999999997,0.88,penny
dp2-93,88018,Pichu,dp2,Mysterious Treasures,93,Common,Reverse Holofoil / Normal,44.23,19.04,2.3230042016806722,25.189999999999998,
dp2-94,88086,Pikachu,dp2,Mysterious Treasures,94,Common,Reverse Holofoil / Normal,48.5,20.3,2.3891625615763545,28.2,
dp2-59,88451,Pupitar,dp2,Mysterious Treasures,59,Uncommon,Reverse Holofoil / Normal,2.47,0.42,5.880952380952381,2.0500000000000003,penny
dp2-114,88477,Quick Ball,dp2,Mysterious Treasures,114,Uncommon,Reverse Holofoil / Normal,10.78,0.49,22.0,10.29,penny
dp2-60,88485,Quilava,dp2,Mysterious Treasures,60,Uncommon,Reverse Holofoil / Normal,14.0,1.54,9.09090909090909,12.46,
dp2-33,88569,Rampardos,dp2,Mysterious Treasures,33,Rare,Reverse Holofoil / Normal,5.86,2.76,2.1231884057971016,3.1000000000000005,
dp2-95,88697,Remoraid,dp2,Mysterious Treasures,95,Common,Reverse Holofoil / Normal,2.5,0.35,7.142857142857143,2.15,penny
dp2-96,88924,Sandshrew,dp2,Mysterious Treasures,96,Common,Reverse Holofoil / Normal,7.54,0.82,9.195121951219512,6.72,penny
dp2-61,88932,Sandslash,dp2,Mysterious Treasures,61,Uncommon,Reverse Holofoil / Normal,3.99,0.48,8.3125,3.5100000000000002,penny
dp2-62,89032,Sealeo,dp2,Mysterious Treasures,62,Uncommon,Reverse Holofoil / Normal,2.46,0.35,7.028571428571429,2.11,penny
dp2-97,89053,Seel,dp2,Mysterious Treasures,97,Common,Reverse Holofoil / Normal,1.19,0.31,3.8387096774193545,0.8799999999999999,penny
dp2-63,89149,Shieldon,dp2,Mysterious Treasures,63,Uncommon,Reverse Holofoil / Normal,2.96,0.45,6.5777777777777775,2.51,penny
dp2-98,89173,Shinx,dp2,Mysterious Treasures,98,Common,Reverse Holofoil / Normal,11.32,0.99,11.434343434343434,10.33,penny
dp2-117,89277,Skull Fossil,dp2,Mysterious Treasures,117,Common,Reverse Holofoil / Normal,1.16,0.35,3.314285714285714,0.8099999999999999,penny
dp2-34,89291,Slaking,dp2,Mysterious Treasures,34,Rare,Reverse Holofoil / Normal,1.75,1.03,1.6990291262135921,0.72,
dp2-99,89298,Slakoth,dp2,Mysterious Treasures,99,Common,Reverse Holofoil / Normal,9.49,6.56,1.4466463414634148,2.9300000000000006,
dp2-100,89402,Snorunt,dp2,Mysterious Treasures,100,Common,Reverse Holofoil / Normal,1.58,0.35,4.514285714285715,1.23,penny
dp2-101,89405,Snover,dp2,Mysterious Treasures,101,Common,Reverse Holofoil / Normal,0.57,0.43,1.3255813953488371,0.13999999999999996,penny
dp2-102,89448,Spheal,dp2,Mysterious Treasures,102,Common,Reverse Holofoil / Normal,6.99,1.32,5.295454545454545,5.67,
dp2-103,89457,Spinarak,dp2,Mysterious Treasures,103,Common,Reverse Holofoil / Normal,2.11,0.23,9.17391304347826,1.88,penny
dp2-35,89594,Sudowoodo,dp2,Mysterious Treasures,35,Rare,Reverse Holofoil / Normal,7.55,2.33,3.240343347639485,5.22,
dp2-104,89650,Surskit,dp2,Mysterious Treasures,104,Common,Reverse Holofoil / Normal,1.67,0.24,6.958333333333333,1.43,penny
dp2-115,89811,Team Galactic's Wager,dp2,Mysterious Treasures,115,Uncommon,Reverse Holofoil / Normal,1.81,0.56,3.2321428571428568,1.25,penny
dp2-105,89858,Teddiursa,dp2,Mysterious Treasures,105,Common,Reverse Holofoil / Normal,40.66,7.67,5.301173402868318,32.989999999999995,
dp2-106,89998,Totodile,dp2,Mysterious Treasures,106,Common,Reverse Holofoil / Normal,14.28,0.68,20.999999999999996,13.6,penny
dp2-36,90007,Toxicroak,dp2,Mysterious Treasures,36,Rare,Reverse Holofoil / Normal,2.78,1.18,2.3559322033898304,1.5999999999999999,
dp2-64,90059,Tropius,dp2,Mysterious Treasures,64,Uncommon,Reverse Holofoil / Normal,6.33,0.38,16.657894736842106,5.95,penny
dp2-65,90206,Unown [E],dp2,Mysterious Treasures,65,Uncommon,Reverse Holofoil / Normal,2.52,1.44,1.75,1.08,
dp2-37,90214,Unown [I],dp2,Mysterious Treasures,37,Rare,Reverse Holofoil / Normal,8.8,2.1,4.190476190476191,6.700000000000001,
dp2-66,90222,Unown [M],dp2,Mysterious Treasures,66,Uncommon,Reverse Holofoil / Normal,4.95,1.17,4.230769230769231,3.7800000000000002,
dp2-67,90235,Unown [T],dp2,Mysterious Treasures,67,Uncommon,Reverse Holofoil / Normal,5.71,1.27,4.496062992125984,4.4399999999999995,
dp2-38,90253,Ursaring,dp2,Mysterious Treasures,38,Rare,Reverse Holofoil / Normal,4.96,1.43,3.4685314685314688,3.5300000000000002,
dp2-68,90370,Vigoroth,dp2,Mysterious Treasures,68,Uncommon,Reverse Holofoil / Normal,2.24,0.43,5.209302325581396,1.8100000000000003,penny
dp2-107,90441,Vulpix,dp2,Mysterious Treasures,107,Common,Reverse Holofoil / Normal,11.79,1.64,7.189024390243902,10.149999999999999,
dp2-39,90467,Walrein,dp2,Mysterious Treasures,39,Rare,Reverse Holofoil / Normal,1.65,0.62,2.661290322580645,1.0299999999999998,penny
dp2-40,90577,Whiscash,dp2,Mysterious Treasures,40,Rare,Reverse Holofoil / Normal,2.17,0.84,2.5833333333333335,1.33,penny
dp2-108,90774,Zubat,dp2,Mysterious Treasures,108,Common,Reverse Holofoil / Normal,3.42,0.42,8.142857142857142,3.0,penny
dp2-21,93321,Bastiodon,dp2,Mysterious Treasures,21,Rare,Reverse Holofoil / Normal,2.24,1.02,2.196078431372549,1.2200000000000002,
dp7-12,83441,Abomasnow,dp7,Stormfront,12,Rare,Reverse Holofoil / Normal,4.55,2.73,1.6666666666666665,1.8199999999999998,
dp7-53,83698,Bagon,dp7,Stormfront,53,Common,Reverse Holofoil / Normal,9.33,0.77,12.116883116883116,8.56,penny
dp7-32,83818,Bibarel,dp7,Stormfront,32,Uncommon,Reverse Holofoil / Normal,1.44,0.65,2.215384615384615,0.7899999999999999,penny
dp7-54,83827,Bidoof,dp7,Stormfront,54,Common,Reverse Holofoil / Normal,26.24,8.69,3.0195627157652476,17.549999999999997,
dp7-13,83994,Bronzong,dp7,Stormfront,13,Rare,Reverse Holofoil / Normal,2.04,0.94,2.170212765957447,1.1,penny
dp7-55,84003,Bronzor,dp7,Stormfront,55,Common,Reverse Holofoil / Normal,1.95,0.31,6.290322580645161,1.64,penny
dp7-33,84011,Budew,dp7,Stormfront,33,Uncommon,Reverse Holofoil / Normal,24.61,9.82,2.506109979633401,14.79,
dp7-14,84252,Cherrim,dp7,Stormfront,14,Rare,Reverse Holofoil / Normal,6.37,3.56,1.7893258426966292,2.81,
dp7-56,84261,Cherubi,dp7,Stormfront,56,Common,Reverse Holofoil / Normal,10.66,2.9,3.6758620689655173,7.76,
dp7-57,84394,Combee,dp7,Stormfront,57,Common,Reverse Holofoil / Normal,3.49,0.42,8.30952380952381,3.0700000000000003,penny
dp7-82,84417,Conductive Quarry,dp7,Stormfront,82,Uncommon,Reverse Holofoil / Normal,1.19,0.31,3.8387096774193545,0.8799999999999999,penny
dp7-94,84542,Cyclone Energy,dp7,Stormfront,94,Uncommon,Reverse Holofoil / Normal,1.29,0.67,1.9253731343283582,0.62,penny
dp7-15,84923,Drapion,dp7,Stormfront,15,Rare,Reverse Holofoil / Normal,1.89,1.15,1.6434782608695653,0.74,
dp7-16,84945,Drifblim,dp7,Stormfront,16,Rare,Reverse Holofoil / Normal,7.51,2.25,3.3377777777777777,5.26,
dp7-58,84957,Drifloon,dp7,Stormfront,58,Common,Reverse Holofoil / Normal,4.17,0.43,9.69767441860465,3.7399999999999998,penny
dp7-34,85029,Dusclops,dp7,Stormfront,34,Uncommon,Reverse Holofoil / Normal,1.32,0.72,1.8333333333333335,0.6000000000000001,penny
dp7-35,85030,Dusclops,dp7,Stormfront,35,Uncommon,Reverse Holofoil / Normal,1.35,0.76,1.7763157894736843,0.5900000000000001,penny
dp7-17,85038,Dusknoir,dp7,Stormfront,17,Rare,Reverse Holofoil / Normal,4.17,1.25,3.336,2.92,
dp7-59,85052,Duskull,dp7,Stormfront,59,Common,Reverse Holofoil / Normal,14.0,0.46,30.434782608695652,13.54,penny
dp7-60,85053,Duskull,dp7,Stormfront,60,Common,Reverse Holofoil / Normal,19.95,1.5,13.299999999999999,18.45,
dp7-36,85157,Electrode,dp7,Stormfront,36,Uncommon,Reverse Holofoil / Normal,0.93,0.43,2.162790697674419,0.5,penny
dp7-37,85158,Electrode,dp7,Stormfront,37,Uncommon,Reverse Holofoil / Normal,1.18,0.66,1.7878787878787876,0.5199999999999999,penny
dp7-83,85214,Energy Link,dp7,Stormfront,83,Uncommon,Reverse Holofoil / Normal,1.95,0.38,5.131578947368421,1.5699999999999998,penny
dp7-84,85258,Energy Switch,dp7,Stormfront,84,Uncommon,Reverse Holofoil / Normal,6.74,0.43,15.674418604651164,6.3100000000000005,penny
dp7-38,85387,Farfetch'd,dp7,Stormfront,38,Uncommon,Reverse Holofoil / Normal,7.69,0.71,10.830985915492958,6.98,penny
dp7-61,85450,Finneon,dp7,Stormfront,61,Common,Reverse Holofoil / Normal,2.0,0.28,7.142857142857142,1.72,penny
dp7-62,85653,Gastly,dp7,Stormfront,62,Common,Reverse Holofoil / Normal,39.93,3.67,10.880108991825614,36.26,
dp7-18,85676,Gengar,dp7,Stormfront,18,Rare,Reverse Holofoil / Normal,267.66,62.56,4.278452685421995,205.10000000000002,
dp7-85,85898,Great Ball,dp7,Stormfront,85,Uncommon,Reverse Holofoil / Normal,2.96,0.49,6.040816326530612,2.4699999999999998,penny
dp7-39,85942,Grovyle,dp7,Stormfront,39,Uncommon,Reverse Holofoil / Normal,9.36,0.88,10.636363636363635,8.479999999999999,penny
dp7-19,85994,Gyarados,dp7,Stormfront,19,Rare,Reverse Holofoil / Normal,39.99,17.27,2.3155761436016213,22.720000000000002,
dp7-40,86028,Haunter,dp7,Stormfront,40,Uncommon,Reverse Holofoil / Normal,19.35,4.6,4.2065217391304355,14.750000000000002,
dp7-63,86643,Larvitar,dp7,Stormfront,63,Common,Reverse Holofoil / Normal,37.15,6.28,5.915605095541401,30.869999999999997,
dp7-86,86953,Luxury Ball,dp7,Stormfront,86,Uncommon,Reverse Holofoil / Normal,14.7,2.01,7.313432835820896,12.69,
dp7-20,86966,Machamp,dp7,Stormfront,20,Rare,Reverse Holofoil / Normal,23.5,6.49,3.62095531587057,17.009999999999998,
dp7-41,86983,Machoke,dp7,Stormfront,41,Uncommon,Reverse Holofoil / Normal,7.51,3.2,2.346875,4.31,
dp7-64,86997,Machop,dp7,Stormfront,64,Common,Reverse Holofoil / Normal,2.25,0.32,7.03125,1.93,penny
dp7-65,87030,Magikarp,dp7,Stormfront,65,Common,Reverse Holofoil / Normal,17.5,5.72,3.0594405594405596,11.780000000000001,
dp7-66,87082,Magnemite,dp7,Stormfront,66,Common,Reverse Holofoil / Normal,2.72,0.4,6.8,2.3200000000000003,penny
dp7-67,87083,Magnemite,dp7,Stormfront,67,Common,Reverse Holofoil / Normal,3.33,0.41,8.121951219512196,2.92,penny
dp7-42,87108,Magneton,dp7,Stormfront,42,Uncommon,Reverse Holofoil / Normal,2.91,0.72,4.041666666666667,2.1900000000000004,penny
dp7-43,87109,Magneton,dp7,Stormfront,43,Uncommon,Reverse Holofoil / Normal,2.21,0.68,3.2499999999999996,1.5299999999999998,penny
dp7-21,87139,Mamoswine,dp7,Stormfront,21,Rare,Reverse Holofoil / Normal,5.34,1.94,2.752577319587629,3.4,
dp7-87,87223,Marley's Request,dp7,Stormfront,87,Uncommon,Reverse Holofoil / Normal,0.99,0.51,1.9411764705882353,0.48,penny
dp7-44,87465,Miltank,dp7,Stormfront,44,Uncommon,Reverse Holofoil / Normal,8.3,0.81,10.246913580246913,7.49,penny
dp7-68,87508,Misdreavus,dp7,Stormfront,68,Common,Reverse Holofoil / Normal,4.99,0.59,8.45762711864407,4.4,penny
dp7-69,87883,Onix,dp7,Stormfront,69,Common,Reverse Holofoil / Normal,1.85,0.43,4.302325581395349,1.4200000000000002,penny
dp7-45,88019,Pichu,dp7,Stormfront,45,Uncommon,Reverse Holofoil / Normal,21.56,6.26,3.4440894568690097,15.299999999999999,
dp7-70,88090,Pikachu,dp7,Stormfront,70,Common,Reverse Holofoil / Normal,62.5,12.0,5.208333333333333,50.5,
dp7-46,88119,Piloswine,dp7,Stormfront,46,Uncommon,Reverse Holofoil / Normal,0.91,0.55,1.6545454545454545,0.36,penny
,88195,Poke Blower +,,,,,Reverse Holofoil / Normal,3.84,0.65,5.907692307692307,3.19,penny
,88196,Poke Drawer +,,,,,Reverse Holofoil / Normal,5.05,1.77,2.853107344632768,3.28,
,88197,Poke Healer +,,,,,Reverse Holofoil / Normal,12.49,1.1,11.354545454545454,11.39,
dp7-71,88288,Ponyta,dp7,Stormfront,71,Common,Reverse Holofoil / Normal,5.03,1.84,2.733695652173913,3.1900000000000004,
dp7-92,88346,Potion,dp7,Stormfront,92,Common,Reverse Holofoil / Normal,0.43,0.19,2.263157894736842,0.24,penny
